Code,Country,Study,Submission,Documents,Note,Date
MD,Republic of Moldova,Post-Market,Competent Authority,the EC declaration of conformity issued by the manufacturer for the manufactured medical device;,,2022-07-15
MD,Republic of Moldova,Post-Market,Competent Authority,"the CE certificate of conformity valid for the manufactured devices, as the case may be;",,2022-07-15
MD,Republic of Moldova,Post-Market,Competent Authority,the act by which the manufacturer appoints his representative.,Signatures of both in the documents,2022-07-15
MD,Republic of Moldova,Post-Market,Competent Authority,the declaration on his own responsibility regarding the veracity of the data presented .,Annex II,2022-07-15
MD,Republic of Moldova,Post-Market,Competent Authority,Note: , the file is submitted on paper at the entrance to the Agency in the mailbox. Check if the devices is registed in the state web: http://89.32.230.138:8081/dispozitive/ ,2022-07-15
NL,Netherlands,Pre-Market,Competent Authority,NOTE,See requirement for EC. Same,2022-07-15
NL,Netherlands,Post-Market,Competent Authority,NOTE,See requirement for EC. Same,2022-07-15
NO,Norway,Pre-Market,Competent Authority,COMPULSORY DOCUMENTS,From 1 to 15,2022-07-15
NO,Norway,Pre-Market,Competent Authority,Documentation requirements and overview of submitted documents (this document),Download from website,2022-07-15
NO,Norway,Pre-Market,Competent Authority,Cover Letter,Please use the template provided by NoMA,2022-07-15
NO,Norway,Pre-Market,Competent Authority,Aplication form,Please use the template provided by NoMA,2022-07-15
NO,Norway,Pre-Market,Competent Authority,Appendix I,Please use the template provided by NoMA,2022-07-15
NO,Norway,Pre-Market,Competent Authority,IB,Fullfill the requirments according to chapter 2 Annex XV 2.1 to 2.8 MDR,2022-07-15
NO,Norway,Pre-Market,Competent Authority,CIP,"CIP shall fulfill the requirements of MDR, Annex XV, chapter II, 3.1 - 3.19 and preferably follow its layout with regards to subtitles.",2022-07-15
NO,Norway,Pre-Market,Competent Authority,Synopsis,"In Norwegian & in English. Annex XV, chapter II, 3.1.5",2022-07-15
NO,Norway,Pre-Market,Competent Authority,Signed statement that the device conforms to regulatory requirements,"Annex XV, chapter II, 4.1 or use the templeate provided by NoMA",2022-07-15
NO,Norway,Pre-Market,Competent Authority,MDR Annex XV check list for CIP and IB,Please use the template provided by NoMA,2022-07-15
NO,Norway,Pre-Market,Competent Authority,GSPRs checklist,Please use the template provided by NoMA,2022-07-15
NO,Norway,Pre-Market,Competent Authority,Proof of insurance,A copy of the insurance policy or written confirmation from The Norwegian System of Patient Injury Compensation (NPE,2022-07-15
NO,Norway,Pre-Market,Competent Authority,Documents to be used to obtain informed consent. Including the patient information sheet and the informed consent document. ,Templates are found on the Regional Ethics Committees web site,2022-07-15
NO,Norway,Pre-Market,Competent Authority,Data protection Statement,,2022-07-15
NO,Norway,Pre-Market,Competent Authority,Site sustainability ,,2022-07-15
NO,Norway,Pre-Market,Competent Authority,"PI CVs, GCPs",,2022-07-15
NO,Norway,Pre-Market,Competent Authority,IF APLICABLE ,From 16 to 19,2022-07-15
NO,Norway,Pre-Market,Competent Authority,Appendix 2 of aplication Form,If more than one investigational device is involved in the clinical investigation,2022-07-15
NO,Norway,Pre-Market,Competent Authority,Appendix 3 of Aplication Form,If more than one comparator device is involved in the clinical investigation,2022-07-15
NO,Norway,Pre-Market,Competent Authority,Opinion from an Expert panel,according to MDR Article 62.2,2022-07-15
NO,Norway,Pre-Market,Competent Authority,"Documentation according to MDR, Annex XV, chapter II, 2.5","Shall be submitted if the investigational device: -  incorporates a medicinal substance, including a human blood or plasma derivative, or is manufactured utilising non-viable tissues or cells of human or animal origin, or their derivatives",2022-07-15
NO,Norway,Pre-Market,Competent Authority,NOTE,"The application is sent by e-mail to  medicininsk.utstyr@legemiddelverket.no . Mark the subject field with «Application for clinical trial of medical equipment», as well as the name of the sponsor and the equipment. On the same day, the application is sent to REK via the REK portal. Documents required by REK are stated on their website . Documents sent to both instances must be identical.",2022-07-15
NO,Norway,Post-Market,Competent Authority,COMPULSORY DOCUMENTS,From 1 to 15,2022-07-15
NO,Norway,Post-Market,Competent Authority,Documentation requirements and overview of submitted documents (this document),Download from website,2022-07-15
NO,Norway,Post-Market,Competent Authority,Cover Letter,Please use the template provided by NoMA,2022-07-15
NO,Norway,Post-Market,Competent Authority,Aplication form,Please use the template provided by NoMA,2022-07-15
NO,Norway,Post-Market,Competent Authority,Appendix I,Please use the template provided by NoMA,2022-07-15
NO,Norway,Post-Market,Competent Authority,IB,Fullfill the requirments according to chapter 2 Annex XV 2.1 to 2.8 MDR,2022-07-15
NO,Norway,Post-Market,Competent Authority,CIP,"CIP shall fulfill the requirements of MDR, Annex XV, chapter II, 3.1 - 3.19 and preferably follow its layout with regards to subtitles.",2022-07-15
NO,Norway,Post-Market,Competent Authority,Synopsis,"In Norwegian & in English. Annex XV, chapter II, 3.1.5",2022-07-15
NO,Norway,Post-Market,Competent Authority,Signed statement that the device conforms to regulatory requirements,"Annex XV, chapter II, 4.1 or use the templeate provided by NoMA",2022-07-15
NO,Norway,Post-Market,Competent Authority,MDR Annex XV check list for CIP and IB,Please use the template provided by NoMA,2022-07-15
NO,Norway,Post-Market,Competent Authority,GSPRs checklist,Please use the template provided by NoMA,2022-07-15
NO,Norway,Post-Market,Competent Authority,Proof of insurance,A copy of the insurance policy or written confirmation from The Norwegian System of Patient Injury Compensation (NPE,2022-07-15
NO,Norway,Post-Market,Competent Authority,Documents to be used to obtain informed consent. Including the patient information sheet and the informed consent document. ,Templates are found on the Regional Ethics Committees web site,2022-07-15
NO,Norway,Post-Market,Competent Authority,Data protection Statement,,2022-07-15
NO,Norway,Post-Market,Competent Authority,Site sustainability ,,2022-07-15
NO,Norway,Post-Market,Competent Authority,"PI CVs, GCPs",,2022-07-15
NO,Norway,Post-Market,Competent Authority,IF APLICABLE ,From 16 to 19,2022-07-15
NO,Norway,Post-Market,Competent Authority,Appendix 2 of aplication Form,If more than one investigational device is involved in the clinical investigation,2022-07-15
NO,Norway,Post-Market,Competent Authority,Appendix 3 of Aplication Form,If more than one comparator device is involved in the clinical investigation,2022-07-15
NO,Norway,Post-Market,Competent Authority,Opinion from an Expert panel,according to MDR Article 62.2,2022-07-15
NO,Norway,Post-Market,Competent Authority,"Documentation according to MDR, Annex XV, chapter II, 2.5","Shall be submitted if the investigational device: -  incorporates a medicinal substance, including a human blood or plasma derivative, or is manufactured utilising non-viable tissues or cells of human or animal origin, or their derivatives",2022-07-15
NO,Norway,Post-Market,Competent Authority,Instruction,"The application is sent by e-mail to  medicininsk.utstyr@legemiddelverket.no . Mark the subject field with «Application for clinical trial of medical equipment», as well as the name of the sponsor and the equipment. On the same day, the application is sent to REK via the REK portal. Documents required by REK are stated on their website . Documents sent to both instances must be identical.",2022-07-15
NO,Norway,Post-Market,Competent Authority,Instruction 2,"The trial can start 30 days after the sponsor submitted the message, unless we inform you otherwise.",2022-07-15
PT,Portugal,Pre-Market,Competent Authority,Application for conducting a clinical study with the intervention of medical devices;,,2022-07-15
PT,Portugal,Pre-Market,Competent Authority,"The ""Notification form relating to medical devices intended for clinical investigations""",,2022-07-15
PT,Portugal,Pre-Market,Competent Authority,"The ""Declaration Template"" on devices - for pre-market studies involving medical devices.",,2022-07-15
PT,Portugal,Pre-Market,Competent Authority,Protocols (CIP),,2022-07-15
PT,Portugal,Pre-Market,Competent Authority,IB,,2022-07-15
PT,Portugal,Pre-Market,Competent Authority,ICF & Patient information,,2022-07-15
PT,Portugal,Pre-Market,Competent Authority,Proof of insurance,,2022-07-15
PT,Portugal,Pre-Market,Competent Authority,IFU and labelling,,2022-07-15
PT,Portugal,Pre-Market,Competent Authority,Opinion of the EC ,if available at time of submission,2022-07-15
PT,Portugal,Pre-Market,Competent Authority,"PI CVs, GCPs","updated, signed",2022-07-15
PT,Portugal,Pre-Market,Competent Authority,Proof of fee payment,,2022-07-15
PT,Portugal,Post-Market,Competent Authority,Application for conducting a clinical study with the intervention of medical devices;,Download: https://www.infarmed.pt/web/infarmed/entidades/dispositivos-medicos/investigacao-clinica-avaliacao-funcional/investigacao_clinica,2022-07-15
PT,Portugal,Post-Market,Competent Authority,"The ""Notification form relating to medical devices intended for clinical investigations""",https://www.infarmed.pt/web/infarmed/entidades/dispositivos-medicos/investigacao-clinica-avaliacao-funcional/investigacao_clinica,2022-07-15
PT,Portugal,Post-Market,Competent Authority,"The ""Declaration Template"" on devices - for pre-market studies involving medical devices.",https://www.infarmed.pt/web/infarmed/entidades/dispositivos-medicos/investigacao-clinica-avaliacao-funcional/investigacao_clinica,2022-07-15
PT,Portugal,Post-Market,Competent Authority,Protocols (CIP),,2022-07-15
PT,Portugal,Post-Market,Competent Authority,IB,,2022-07-15
PT,Portugal,Post-Market,Competent Authority,ICF & Patient information,,2022-07-15
PT,Portugal,Post-Market,Competent Authority,Proof of insurance,,2022-07-15
PT,Portugal,Post-Market,Competent Authority,IFU and labelling,,2022-07-15
PT,Portugal,Post-Market,Competent Authority,Opinion of the EC ,if available at time of submission,2022-07-15
PT,Portugal,Post-Market,Competent Authority,"PI CVs, GCPs","updated, signed",2022-07-15
PT,Portugal,Post-Market,Competent Authority,Proof of fee payment,,2022-07-15
PT,Portugal,Post-Market,Competent Authority,Copy of the EC Declaration of Conformity,,2022-07-15
PT,Portugal,Post-Market,Competent Authority,"Copy of the EC Certificate of Conformity, if applicable",,2022-07-15
PT,Portugal,Post-Market,Competent Authority,Instruction (See NOTE),"For performing clinical trials in Portugal, sponsors have to get authorization from the Competent Authority and ethical approval from the Ethics Committee (CEIC) plus approval from the National Data Protection Authority (CNPD – “Comissão Nacional de Proteção de Dados”).",2022-07-15
RO,Romania,Pre-Market,Competent Authority,"1.1. Name of manufacturer / authorized representative, address, telephone, contact details for communication",,2022-07-15
RO,Romania,Pre-Market,Competent Authority,1.2. If it is the first request for investigation / evaluation or resolution,,2022-07-15
RO,Romania,Pre-Market,Competent Authority,"1.3. If there is a recurrence related to the same device, the reference number (s) and previous data from the latest investigations",,2022-07-15
RO,Romania,Pre-Market,Competent Authority,1.4. Other Member States participating in the clinical investigation / performance evaluation as part of the multinational / multicentre study,,2022-07-15
RO,Romania,Pre-Market,Competent Authority,1.5. Signed declaration for GSPRs ,,2022-07-15
RO,Romania,Pre-Market,Competent Authority,"2.1. Device trade name; 2.2. Generic device name; 2.3. Device model name; 2.4. Model number, if any.",,2022-07-15
RO,Romania,Pre-Market,Competent Authority,"3.1. Classification
3.2. A complete description of the device",,2022-07-15
RO,Romania,Pre-Market,Competent Authority,3.5. Summary of experiences with any similar device.,,2022-07-15
RO,Romania,Pre-Market,Competent Authority,3.6 Benefits- risk analysis,,2022-07-15
RO,Romania,Pre-Market,Competent Authority,3.7. Summary and analysis of preclinical tests and experimental data,,2022-07-15
RO,Romania,Pre-Market,Competent Authority,3.17. Instructions for use IFU,,2022-07-15
RO,Romania,Pre-Market,Competent Authority,"4.1. Names, qualifications, professional position, addresses of clinical investigators, coordinating investigator, if any, from multi-center clinical investigation",,2022-07-15
RO,Romania,Pre-Market,Competent Authority,"4.2. PI CVs, GCPs",,2022-07-15
RO,Romania,Pre-Market,Competent Authority,4.3. Lists of sites,,2022-07-15
RO,Romania,Pre-Market,Competent Authority,4.4. Copy of the Ethics Committee's opinion,,2022-07-15
RO,Romania,Pre-Market,Competent Authority,4.5. Copy of the patient's informed consent,,2022-07-15
RO,Romania,Pre-Market,Competent Authority,4.6. Copy of the document on how to compensate the patient in case of deterioration of his health following the clinical investigation,,2022-07-15
