Code,Country,Study,Submission,Documents,Note,Date
IT,Italy,Pre-Market,CA,Complete study protocol and any amendments with version and date on each page (CIP),,2022-06-30
IT,Italy,Pre-Market,CA,Synopsis of the protocol in Italian (indicate version of the protocol),,2022-06-30
IT,Italy,Pre-Market,CA,Patient Information Form with version and date on each page,,2022-06-30
IT,Italy,Pre-Market,CA,ICF (indicate the version),,2022-06-30
IT,Italy,Pre-Market,CA,Information and consent form for the processing of personal data (download from Webpage),,2022-06-30
IT,Italy,Pre-Market,CA,Statement by the Coordinator on the observational nature of the study,,2022-06-30
IT,Italy,Pre-Market,CA,"Details regarding the manager, the staff and the location where the study will take place",,2022-06-30
IT,Italy,Pre-Market,CA,List of participating centers dated and with protocol version,,2022-06-30
IT,Italy,Pre-Market,CA," ""Contract for conducting clinical trials on medicines"" Form (Download)",,2022-06-30
IT,Italy,Pre-Market,CA,List of information to be collected,,2022-06-30
IT,Italy,Pre-Market,CA,Declaration of cost coverage,,2022-06-30
IT,Italy,Pre-Market,CA,Identification of funding sources,,2022-06-30
IT,Italy,Pre-Market,CA,Investigator’s CVs dated and signed,,2022-06-30
IT,Italy,Pre-Market,CA,Investigator's application dated and signed,,2022-06-30
IT,Italy,Pre-Market,CA,"If the study is sponsored, receipt of the transfer or declaration from the Promoter in the case of a non-profit study",,2022-06-30
IT,Italy,Pre-Market,CA,EC documents list,,2022-06-30
IT,Italy,Pre-Market,CA,"Please submit the following application in this way: Send a hard copy and an electronic copy (cd-rom) of the documents listed below to the Secretariat Office of the Ethics Committee, Pav. 3 - New Entrance Careggi (NIC) - Didactics - Largo Brambilla, 3 - 50134 Florence",Region Toscana: https://www.aou-careggi.toscana.it/internet/index.php?option=com_content&view=article&id=4385&Itemid=962&lang=it,2022-06-30
IT,Italy,Pre-Market,CA,Documents ,Note,2022-06-30
IT,Italy,Pre-Market,CA,Letter of Intent (Form in webpage),,2022-06-30
IT,Italy,Pre-Market,CA,Synopsis in Italian (Form in webpage),,2022-06-30
IT,Italy,Pre-Market,CA,Complete study protocol and any amendments with version and date on each page (CIP),,2022-06-30
IT,Italy,Pre-Market,CA,List of participating sites,,2022-06-30
IT,Italy,Pre-Market,CA,Data collection information (CRF),,2022-06-30
IT,Italy,Pre-Market,CA,Insurance certificate in Italian (if applicable),,2022-06-30
IT,Italy,Pre-Market,CA,Receipt of the payment of the amount established by the Tuscany Region for the examination of the study protocol,,2022-06-30
IT,Italy,Pre-Market,CA,Economic agreement (Form on webpage),,2022-06-30
IT,Italy,Pre-Market,CA,Informed Consent Form in Italian (Form on webpage),,2022-06-30
IT,Italy,Pre-Market,CA,Device user manual = IFU?,,2022-06-30
IT,Italy,Pre-Market,CA,CE Marking Certification ,,2022-06-30
IT,Italy,Pre-Market,CA,Device Preliminary CheckList (Form in webpage),CHECK if the device has registered in Italy. https://www.salute.gov.it/interrogazioneDispositivi/RicercaDispositiviServlet?action=ACTION_MASCHERA ,2022-06-30
IT,Italy,Pre-Market,CA,PI Acceptance Form (on webpage),,2022-06-30
IT,Italy,Pre-Market,CA,"PI CVs, GCPs.. Up to date",,2022-06-30
IT,Italy,Pre-Market,CA,Feasibility Assessment (Form on webpage),,2022-06-30
IT,Italy,Pre-Market,CA,Public Statement on Local Investigator's Conflict of Interest (Form on webpage),,2022-06-30
IT,Italy,Post-Market,CA,"Letter from the sponsor requesting an opinion for the study (specify the title, duration and specific type of the study)",,2022-06-30
IT,Italy,Post-Market,CA,"Letter of proxy from the Sponsor, if the CRO is present= Sponsor delegation of authority",,2022-06-30
IT,Italy,Post-Market,CA,Single and definitive opinion of the Coordinating Center Ethics Committee limited to observational studies of prospective and drug cohort,,2022-06-30
IT,Italy,Post-Market,CA,Complete study protocol and any amendments with version and date on each page (CIP),,2022-06-30
IT,Italy,Post-Market,CA,Synopsis of the protocol in Italian (indicate version of the protocol),,2022-06-30
IT,Italy,Post-Market,CA,Patient Information Form with version and date on each page,,2022-06-30
IT,Italy,Post-Market,CA,ICF (indicate the version),,2022-06-30
IT,Italy,Post-Market,CA,Information and consent form for the processing of personal data (download from Webpage),,2022-06-30
IT,Italy,Post-Market,CA,Statement by the Coordinator on the observational nature of the study,,2022-06-30
IT,Italy,Post-Market,CA,"Details regarding the manager, the staff and the location where the study will take place",,2022-06-30
IT,Italy,Post-Market,CA,List of participating centers dated and with protocol version,,2022-06-30
IT,Italy,Post-Market,CA," ""Contract for conducting clinical trials on medicines"" Form (Download)",,2022-06-30
IT,Italy,Post-Market,CA,List of information to be collected,,2022-06-30
IT,Italy,Post-Market,CA,Declaration of cost coverage,,2022-06-30
IT,Italy,Post-Market,CA,Identification of funding sources,,2022-06-30
IT,Italy,Post-Market,CA,Investigator’s CVs dated and signed,,2022-06-30
IT,Italy,Post-Market,CA,Investigator's application dated and signed,,2022-06-30
IT,Italy,Post-Market,CA,"If the study is sponsored, receipt of the transfer or declaration from the Promoter in the case of a non-profit study",,2022-06-30
LT,Lithuania,Pre-Market,CA,Application Form,Download from web,2022-06-30
LT,Lithuania,Pre-Market,CA,CEP,,2022-06-30
LT,Lithuania,Pre-Market,CA,Synopsis,,2022-06-30
LT,Lithuania,Pre-Market,CA,Information on whether the medical device contains a medicinal substance,If aplicable,2022-06-30
LT,Lithuania,Pre-Market,CA,Information on the comparator,If aplicable,2022-06-30
LT,Lithuania,Pre-Market,CA,Sponsor statement on Site sustainability,,2022-06-30
LT,Lithuania,Pre-Market,CA,Statement of GSPRs ,,2022-06-30
LT,Lithuania,Pre-Market,CA,IB,,2022-06-30
LT,Lithuania,Pre-Market,CA,CIP,,2022-06-30
LT,Lithuania,Pre-Market,CA,Proof of insurance,,2022-06-30
LT,Lithuania,Pre-Market,CA,Patient information & ICF,,2022-06-30
LT,Lithuania,Pre-Market,CA,Statement of Data Protection ,,2022-06-30
LT,Lithuania,Post-Market,CA,Application Form,Download from web,2022-06-30
LT,Lithuania,Post-Market,CA,CEP,,2022-06-30
LT,Lithuania,Post-Market,CA,Synopsis,,2022-06-30
LT,Lithuania,Post-Market,CA,Information on whether the medical device contains a medicinal substance,If aplicable,2022-06-30
LT,Lithuania,Post-Market,CA,Information on the comparator,If aplicable,2022-06-30
LT,Lithuania,Post-Market,CA,Sponsor statement on Site sustainability,,2022-06-30
LT,Lithuania,Post-Market,CA,Statement of GSPRs ,,2022-06-30
LT,Lithuania,Post-Market,CA,IB,,2022-06-30
LT,Lithuania,Post-Market,CA,CIP,,2022-06-30
LT,Lithuania,Post-Market,CA,Proof of insurance,,2022-06-30
LT,Lithuania,Post-Market,CA,Patient information & ICF,,2022-06-30
LT,Lithuania,Post-Market,CA,Statement of Data Protection ,,2022-06-30
LU,Luxembourg,Pre-Market,CA,Instruction (see note),The Competent Authority is in charge of sending the correspondence documents to the EC. ,2022-06-30
LU,Luxembourg,Post-Market,CA,Instruction (see note),The Competent Authority is in charge of sending the correspondence documents to the EC. ,2022-06-30
LV,Latvia,Pre-Market,CA,Protocols,,2022-06-30
LV,Latvia,Pre-Market,CA,Synopsis,,2022-06-30
LV,Latvia,Pre-Market,CA,the description of measures for involvement of the trial subjects,Recruitment plan,2022-06-30
LV,Latvia,Pre-Market,CA,Aplication Form,Paragraph 63 Regulation No. 891 ,2022-06-30
LV,Latvia,Pre-Market,CA,the documentation specifying whether compensation related to the participation in the trial is anticipated for the trial subject,,2022-06-30
LV,Latvia,Pre-Market,CA,Patient Information and ICF,,2022-06-30
LV,Latvia,Pre-Market,CA,Proof of payment,,2022-06-30
LV,Latvia,Pre-Market,CA,a power of attorney issued by the manufacturer if the documents are submitted by his or her authorized representative (the manufacturer shall ensure that his or her authorized representative is registered in a Member State of the European Union or a country of the European Economic Area),,2022-06-30
LV,Latvia,Pre-Market,CA,Proof of insurance,,2022-06-30
LV,Latvia,Pre-Market,CA,"PI CVs, GCPs",,2022-06-30
LV,Latvia,Pre-Market,CA,Risk analysis,,2022-06-30
LV,Latvia,Pre-Market,CA,NOTE,"Meetings of the Ethics Committee take place on the 1st Thursday of the month, applications must be submitted no later than 5 working days in advance.",2022-06-30
LV,Latvia,Post-Market,CA,Protocols,,2022-06-30
LV,Latvia,Post-Market,CA,Synopsis,,2022-06-30
LV,Latvia,Post-Market,CA,the description of measures for involvement of the trial subjects,Recruitment plan,2022-06-30
LV,Latvia,Post-Market,CA,Aplication Form,Paragraph 63 Regulation No. 891 ,2022-06-30
LV,Latvia,Post-Market,CA,the documentation specifying whether compensation related to the participation in the trial is anticipated for the trial subject,,2022-06-30
LV,Latvia,Post-Market,CA,Patient Information and ICF,,2022-06-30
LV,Latvia,Post-Market,CA,Proof of payment,,2022-06-30
LV,Latvia,Post-Market,CA,a power of attorney issued by the manufacturer if the documents are submitted by his or her authorized representative (the manufacturer shall ensure that his or her authorized representative is registered in a Member State of the European Union or a country of the European Economic Area),,2022-06-30
LV,Latvia,Post-Market,CA,Proof of insurance,,2022-06-30
LV,Latvia,Post-Market,CA,"PI CVs, GCPs",,2022-06-30
LV,Latvia,Post-Market,CA,Risk analysis,,2022-06-30
LV,Latvia,Post-Market,CA,NOTE,"Meetings of the Ethics Committee take place on the 1st Thursday of the month, applications must be submitted no later than 5 working days in advance.",2022-06-30
MT,Malta,Pre-Market,CA,Protocol,,2022-06-30
MT,Malta,Pre-Market,CA,Risk analysis ,,2022-06-30
MT,Malta,Pre-Market,CA,"PI CVs, GCP",,2022-06-30
MT,Malta,Pre-Market,CA,IB,,2022-06-30
MT,Malta,Pre-Market,CA,Site sustainabilities,,2022-06-30
MT,Malta,Pre-Market,CA,Patient information and ICF ,,2022-06-30
MT,Malta,Pre-Market,CA,Indemnity/compensation if needed,,2022-06-30
MT,Malta,Pre-Market,CA,Proof of insurance ,,2022-06-30
MT,Malta,Pre-Market,CA,Agreements between sponsor/PI/hospitals,,2022-06-30
MT,Malta,Pre-Market,CA,Recruitment plan,,2022-06-30
MT,Malta,Post-Market,CA,Protocol,,2022-06-30
MT,Malta,Post-Market,CA,Risk analysis ,,2022-06-30
MT,Malta,Post-Market,CA,"PI CVs, GCP",,2022-06-30
MT,Malta,Post-Market,CA,IB,,2022-06-30
MT,Malta,Post-Market,CA,Site sustainabilities,,2022-06-30
MT,Malta,Post-Market,CA,Patient information and ICF ,,2022-06-30
MT,Malta,Post-Market,CA,Indemnity/compensation if needed,,2022-06-30
MT,Malta,Post-Market,CA,Proof of insurance ,,2022-06-30
MT,Malta,Post-Market,CA,Agreements between sponsor/PI/hospitals,,2022-06-30
MT,Malta,Post-Market,CA,Recruitment plan,,2022-06-30
NL,Netherlands,Pre-Market,CA,A1. Cover Letter,Download template,2022-06-30
NL,Netherlands,Pre-Market,CA,A2. Authorization form the sponsor OR Authorisation from legal representative EU if sponsor does not hold offices within EU,,2022-06-30
NL,Netherlands,Pre-Market,CA,B1. Application Form,complete the ABR form in ToetsingOnline. https://english.ccmo.nl/investigators/clinical-investigations-with-medical-devices/standard-research-file-medical-devices/b-forms/b1-abr-form,2022-06-30
NL,Netherlands,Pre-Market,CA,B2. Eudamed registration,,2022-06-30
NL,Netherlands,Pre-Market,CA,C1. Protocols (CIP),,2022-06-30
NL,Netherlands,Pre-Market,CA,C2. CIP amendments,if aplicable,2022-06-30
NL,Netherlands,Pre-Market,CA,D1. IB ,,2022-06-30
NL,Netherlands,Pre-Market,CA,D2. Investiogational MD Dossier (IMDD),,2022-06-30
NL,Netherlands,Pre-Market,CA,D3. Manufacturer statement on safety and performances,,2022-06-30
NL,Netherlands,Pre-Market,CA,E1/E2a. Template Subject Information Sheet for research subjects <16 years of age (children) (if aplicable to the study),"The templates are updated regularly. At all times, use the most recent versions of the templates as available on this website.",2022-06-30
NL,Netherlands,Pre-Market,CA,E1/E2b. Template Subject Information Sheet for research subjects > 16 years of age (adults),,2022-06-30
NL,Netherlands,Pre-Market,CA,E3. Promotional materials research subjects,If aplicable,2022-06-30
NL,Netherlands,Pre-Market,CA,E4. Other informational materials,If aplicable,2022-06-30
NL,Netherlands,Pre-Market,CA,E5. Newsletters or letters with study results,If aplicable,2022-06-30
NL,Netherlands,Pre-Market,CA,F1. Questionnaire. F2 Patient Diaries. F3. Patient cards. F4. Other ,If aplicable,2022-06-30
NL,Netherlands,Pre-Market,CA,G1. Proof of insurance,,2022-06-30
NL,Netherlands,Pre-Market,CA,G2. Proof of coverage,,2022-06-30
NL,Netherlands,Pre-Market,CA,"H2. PI Cv, GCP",,2022-06-30
NL,Netherlands,Pre-Market,CA,I1. List of participating centers,,2022-06-30
NL,Netherlands,Pre-Market,CA,I2. Site sustainability,,2022-06-30
NL,Netherlands,Pre-Market,CA,"I3. Centers PI CVs, GCPs",,2022-06-30
NL,Netherlands,Pre-Market,CA,J1. Financial compensation for research subjects,This is only applicable when the information in the ABR form is not sufficient.,2022-06-30
NL,Netherlands,Pre-Market,CA,J2. Financial compensation for investigators and participating centres,This is only applicable when the information in the ABR form is not sufficient.,2022-06-30
NL,Netherlands,Pre-Market,CA,K1. Recommendations other authorities,If aplicable,2022-06-30
NL,Netherlands,Pre-Market,CA,K2. Assessment other EU member states,If aplicable,2022-06-30
NL,Netherlands,Pre-Market,CA,K3. Clinical trial agreements,If aplicable,2022-06-30
NL,Netherlands,Pre-Market,CA,K4. Scientific publications,If aplicable,2022-06-30
NL,Netherlands,Pre-Market,CA,K5. Data Safety Monitoring Board (DSMB),If aplicable,2022-06-30
NL,Netherlands,Post-Market,CA,A1. Cover Letter,Download template,2022-06-30
NL,Netherlands,Post-Market,CA,A2. Authorization form the sponsor OR Authorisation from legal representative EU if sponsor does not hold offices within EU,,2022-06-30
NL,Netherlands,Post-Market,CA,B1. Application Form,complete the ABR form in ToetsingOnline. https://english.ccmo.nl/investigators/clinical-investigations-with-medical-devices/standard-research-file-medical-devices/b-forms/b1-abr-form,2022-06-30
NL,Netherlands,Post-Market,CA,B2. Eudamed registration,,2022-06-30
NL,Netherlands,Post-Market,CA,C1. Protocols (CIP),,2022-06-30
NL,Netherlands,Post-Market,CA,C2. CIP amendments,if aplicable,2022-06-30
NL,Netherlands,Post-Market,CA,D1. IB or D2. IFU,Just one option,2022-06-30
NL,Netherlands,Post-Market,CA,D3. Manufacturer statement on safety and performances,,2022-06-30
NL,Netherlands,Post-Market,CA,E1/E2a. Template Subject Information Sheet for research subjects <16 years of age (children) (if aplicable to the study),"The templates are updated regularly. At all times, use the most recent versions of the templates as available on this website.",2022-06-30
NL,Netherlands,Post-Market,CA,E1/E2b. Template Subject Information Sheet for research subjects > 16 years of age (adults),,2022-06-30
NL,Netherlands,Post-Market,CA,E3. Promotional materials research subjects,If aplicable,2022-06-30
NL,Netherlands,Post-Market,CA,E4. Other informational materials,If aplicable,2022-06-30
NL,Netherlands,Post-Market,CA,E5. Newsletters or letters with study results,If aplicable,2022-06-30
NL,Netherlands,Post-Market,CA,F1. Questionnaire. F2 Patient Diaries. F3. Patient cards. F4. Other ,If aplicable,2022-06-30
NL,Netherlands,Post-Market,CA,G1. Proof of insurance,,2022-06-30
NL,Netherlands,Post-Market,CA,G2. Proof of coverage,,2022-06-30
NL,Netherlands,Post-Market,CA,"H2. PI Cv, GCP",,2022-06-30
NL,Netherlands,Post-Market,CA,I1. List of participating centers,,2022-06-30
NL,Netherlands,Post-Market,CA,I2. Site sustainability,,2022-06-30
NL,Netherlands,Post-Market,CA,"I3. Centers PI CVs, GCPs",,2022-06-30
NL,Netherlands,Post-Market,CA,J1. Financial compensation for research subjects,This is only applicable when the information in the ABR form is not sufficient.,2022-06-30
NL,Netherlands,Post-Market,CA,J2. Financial compensation for investigators and participating centres,This is only applicable when the information in the ABR form is not sufficient.,2022-06-30
NL,Netherlands,Post-Market,CA,K1. Recommendations other authorities,If aplicable,2022-06-30
NL,Netherlands,Post-Market,CA,K2. Assessment other EU member states,If aplicable,2022-06-30
NL,Netherlands,Post-Market,CA,K3. Clinical trial agreements,If aplicable,2022-06-30
NL,Netherlands,Post-Market,CA,K4. Scientific publications,If aplicable,2022-06-30
NL,Netherlands,Post-Market,CA,K5. Data Safety Monitoring Board (DSMB),If aplicable,2022-06-30
NO,Norway,Pre-Market,CA,"PI CVs, GCPs",,2022-06-30
NO,Norway,Pre-Market,CA,Research protocol,,2022-06-30
NO,Norway,Pre-Market,CA,IB,,2022-06-30
NO,Norway,Pre-Market,CA,EudraCT form,,2022-06-30
NO,Norway,Pre-Market,CA,Questionnaire,,2022-06-30
NO,Norway,Pre-Market,CA,Interview guide,,2022-06-30
NO,Norway,Pre-Market,CA,Information sheet for children,If aplicable,2022-06-30
NO,Norway,Pre-Market,CA,Request for participation and consent declaration for parents where research is conducted on minors,If aplicable,2022-06-30
NO,Norway,Pre-Market,CA,Request for participation and consent declaration for adults,,2022-06-30
NO,Norway,Pre-Market,CA,IFU,,2022-06-30
NO,Norway,Pre-Market,CA,CIP,,2022-06-30
NO,Norway,Pre-Market,CA,Synopsis,,2022-06-30
NO,Norway,Pre-Market,CA,Data protection,,2022-06-30
NO,Norway,Pre-Market,CA,Risk analysis,,2022-06-30
NO,Norway,Pre-Market,CA,Proof of insurance,,2022-06-30
NO,Norway,Pre-Market,CA,NOTE,"As a rule, applications must be written in Norwegian. If the project is to be carried out in its entirety abroad, the application can be made in English. Files uploaded must be in PDF format (Adobe acrobat)",2022-06-30
NO,Norway,Post-Market,CA,"PI CVs, GCPs",,2022-06-30
NO,Norway,Post-Market,CA,Research protocol,,2022-06-30
NO,Norway,Post-Market,CA,IB,,2022-06-30
NO,Norway,Post-Market,CA,EudraCT form,,2022-06-30
NO,Norway,Post-Market,CA,Questionnaire,,2022-06-30
NO,Norway,Post-Market,CA,Interview guide,,2022-06-30
NO,Norway,Post-Market,CA,Information sheet for children,If aplicable,2022-06-30
NO,Norway,Post-Market,CA,Request for participation and consent declaration for parents where research is conducted on minors,If aplicable,2022-06-30
NO,Norway,Post-Market,CA,Request for participation and consent declaration for adults,,2022-06-30
NO,Norway,Post-Market,CA,CE certificate,,2022-06-30
NO,Norway,Post-Market,CA,IFU,,2022-06-30
NO,Norway,Post-Market,CA,CIP,,2022-06-30
NO,Norway,Post-Market,CA,Synopsis,,2022-06-30
NO,Norway,Post-Market,CA,Data protection,,2022-06-30
NO,Norway,Post-Market,CA,Risk analysis,,2022-06-30
NO,Norway,Post-Market,CA,Proof of insurance,,2022-06-30
NO,Norway,Post-Market,CA,NOTE,"As a rule, applications must be written in Norwegian. If the project is to be carried out in its entirety abroad, the application can be made in English. Files uploaded must be in PDF format (Adobe acrobat)",2022-06-30
PT,Portugal,Pre-Market,CA,1.1.1 - Request,Annex I. https://www.ceic.pt/formularios,2022-06-30
PT,Portugal,Pre-Market,CA,1.1.2 - Letter of Representation signed by the promoter (manufacturer or other),,2022-06-30
PT,Portugal,Pre-Market,CA,"1.1.3 - List of Competent Authorities of the Member States involved, to which the request was submitted.",,2022-06-30
PT,Portugal,Pre-Market,CA,1.1.4 - Opinions of the Ethics Commissions of the Member States involved.,,2022-06-30
PT,Portugal,Pre-Market,CA,1.1.5 - Declaration of conformity,,2022-06-30
PT,Portugal,Pre-Market,CA,1.1.6 - Form for notification related to medical devices intended for clinical investigation,,2022-06-30
PT,Portugal,Pre-Market,CA,1.1.7- Proof of payment ,,2022-06-30
PT,Portugal,Pre-Market,CA,"1.2.1.1.1 - CIF (Informed Consent Form and
Information Leaflet)",,2022-06-30
PT,Portugal,Pre-Market,CA,1.2.1.1.2 - Patient card,,2022-06-30
PT,Portugal,Pre-Market,CA,1.2.1.1.3 – Information about the contact person,,2022-06-30
PT,Portugal,Pre-Market,CA,"Recruiment Mode, Publicity Material, Questionnaires",1.2.1.2; 1.2.1.3; 1.2.1.4 respectively,2022-06-30
PT,Portugal,Pre-Market,CA,1.2.2.1 - Declaration of the conditions of the center for carrying out the study,Site sustainability,2022-06-30
PT,Portugal,Pre-Market,CA,1.2.2.2 - Declaration of the DM circuit,,2022-06-30
PT,Portugal,Pre-Market,CA,1.2.3.1.1 – CV of the Coordinating Investigator,,2022-06-30
PT,Portugal,Pre-Market,CA,1.2.3.1.2 – CV of Principal Investigators,,2022-06-30
PT,Portugal,Pre-Market,CA,1.2.4.1 - Insurance and Indemnities,,2022-06-30
PT,Portugal,Pre-Market,CA,1.2.4.2 - Compensation/payments to Participants,,2022-06-30
PT,Portugal,Pre-Market,CA,1.2.4.3 - Contracts,,2022-06-30
PT,Portugal,Pre-Market,CA,1.2.4.3.1 - Study centers,,2022-06-30
PT,Portugal,Pre-Market,CA,2.1. – Clinical investigation plan + amandments,,2022-06-30
PT,Portugal,Pre-Market,CA,2.2 - Synopsis ,in Portuguese,2022-06-30
PT,Portugal,Pre-Market,CA,2.3.1 - Clinical Trials with the same DM(s),optional,2022-06-30
PT,Portugal,Pre-Market,CA,2.3.2 - Scientific Assessment,if aplicable,2022-06-30
PT,Portugal,Pre-Market,CA,2.3.3 - Ethical Assessment,if aplicable,2022-06-30
PT,Portugal,Pre-Market,CA,3.1 – Investigator’s Brochure,In case of pre-market,2022-06-30
PT,Portugal,Post-Market,CA,1.1.1 - Request,Annex I. https://www.ceic.pt/formularios,2022-06-30
PT,Portugal,Post-Market,CA,1.1.2 - Letter of Representation signed by the promoter (manufacturer or other),,2022-06-30
PT,Portugal,Post-Market,CA,"1.1.3 - List of Competent Authorities of the Member States involved, to which the request was submitted.",,2022-06-30
PT,Portugal,Post-Market,CA,1.1.4 - Opinions of the Ethics Commissions of the Member States involved.,,2022-06-30
PT,Portugal,Post-Market,CA,1.1.5 - Declaration of conformity,,2022-06-30
PT,Portugal,Post-Market,CA,CE certificate,PMCF,2022-06-30
PT,Portugal,Post-Market,CA,Labeling,PMCF,2022-06-30
PT,Portugal,Post-Market,CA,IFU ,PMCF,2022-06-30
PT,Portugal,Post-Market,CA,1.1.6 - Form for notification related to medical devices intended for clinical investigation,,2022-06-30
PT,Portugal,Post-Market,CA,1.1.7- Proof of payment ,,2022-06-30
PT,Portugal,Post-Market,CA,"1.2.1.1.1 - CIF (Informed Consent Form and
Information Leaflet)",,2022-06-30
PT,Portugal,Post-Market,CA,1.2.1.1.2 - Patient card,,2022-06-30
PT,Portugal,Post-Market,CA,1.2.1.1.3 – Information about the contact person,,2022-06-30
PT,Portugal,Post-Market,CA,"Recruiment Mode, Publicity Material, Questionnaires",1.2.1.2; 1.2.1.3; 1.2.1.4 respectively,2022-06-30
PT,Portugal,Post-Market,CA,1.2.2.1 - Declaration of the conditions of the center for carrying out the study,Site sustainability,2022-06-30
PT,Portugal,Post-Market,CA,1.2.2.2 - Declaration of the DM circuit,,2022-06-30
PT,Portugal,Post-Market,CA,1.2.3.1.1 – CV of the Coordinating Investigator,,2022-06-30
PT,Portugal,Post-Market,CA,1.2.3.1.2 – CV of Principal Investigators,,2022-06-30
PT,Portugal,Post-Market,CA,1.2.4.1 - Insurance and Indemnities,,2022-06-30
PT,Portugal,Post-Market,CA,1.2.4.2 - Compensation/payments to Participants,,2022-06-30
PT,Portugal,Post-Market,CA,1.2.4.3 - Contracts,,2022-06-30
PT,Portugal,Post-Market,CA,1.2.4.3.1 - Study centers,,2022-06-30
PT,Portugal,Post-Market,CA,2.1. – Clinical investigation plan + amandments,,2022-06-30
PT,Portugal,Post-Market,CA,2.2 - Synopsis ,in Portuguese,2022-06-30
PT,Portugal,Post-Market,CA,2.3.1 - Clinical Trials with the same DM(s),optional,2022-06-30
PT,Portugal,Post-Market,CA,2.3.2 - Scientific Assessment,if aplicable,2022-06-30
PT,Portugal,Post-Market,CA,2.3.3 - Ethical Assessment,if aplicable,2022-06-30
PT,Portugal,Post-Market,CA,3.1 – Investigator’s Brochure,In case of pre-market,2022-06-30
PT,Portugal,Post-Market,CA,3.2- IFU ,In case of PMCF ,2022-06-30
RO,Romania,Pre-Market,CA,Same as the CA documents,,2022-06-30
RO,Romania,Post-Market,CA,Same as the CA documents,,2022-06-30
RS,Unknown,Pre-Market,CA,Clinical trial protocol,,2022-06-30
RS,Unknown,Pre-Market,CA,IB,,2022-06-30
RS,Unknown,Pre-Market,CA,Synopsis ,In Serbian,2022-06-30
RS,Unknown,Pre-Market,CA,Proof of insurance,,2022-06-30
RS,Unknown,Pre-Market,CA,Procedures and documentation for obtaining ICF,In Serbian,2022-06-30
RS,Unknown,Pre-Market,CA,Procedures for the protection of vulnerable groups and individuals,,2022-06-30
RS,Unknown,Pre-Market,CA,Justification of the clinical trial from the ethical and scientific aspect,,2022-06-30
RS,Unknown,Pre-Market,CA,Appropriate benefit-risk assessment,,2022-06-30
RS,Unknown,Pre-Market,CA,"PI Cvs, GCPs",,2022-06-30
RS,Unknown,Pre-Market,CA,Site sustainability,,2022-06-30
RS,Unknown,Pre-Market,CA,Proof of fee payment,,2022-06-30
RS,Unknown,Pre-Market,CA,"Documentation (statement) regarding the conflict of interest of researchers in accordance with the law,",,2022-06-30
RS,Unknown,Pre-Market,CA,Documentation regarding the reimbursement of necessary costs,,2022-06-30
RS,Unknown,Pre-Market,CA,"Procedure regarding recruitment of respondents, including advertising, ie material with advertising elements",,2022-06-30
RS,Unknown,Post-Market,CA,Clinical trial protocol,,2022-06-30
RS,Unknown,Post-Market,CA,IB,,2022-06-30
RS,Unknown,Post-Market,CA,Synopsis ,In Serbian,2022-06-30
RS,Unknown,Post-Market,CA,Proof of insurance,,2022-06-30
RS,Unknown,Post-Market,CA,Procedures and documentation for obtaining ICF,In Serbian,2022-06-30
RS,Unknown,Post-Market,CA,Procedures for the protection of vulnerable groups and individuals,,2022-06-30
RS,Unknown,Post-Market,CA,Justification of the clinical trial from the ethical and scientific aspect,,2022-06-30
RS,Unknown,Post-Market,CA,Appropriate benefit-risk assessment,,2022-06-30
RS,Unknown,Post-Market,CA,"PI Cvs, GCPs",,2022-06-30
RS,Unknown,Post-Market,CA,Site sustainability,,2022-06-30
RS,Unknown,Post-Market,CA,Proof of fee payment,,2022-06-30
RS,Unknown,Post-Market,CA,"Documentation (statement) regarding the conflict of interest of researchers in accordance with the law,",,2022-06-30
RS,Unknown,Post-Market,CA,Documentation regarding the reimbursement of necessary costs,,2022-06-30
RS,Unknown,Post-Market,CA,"Procedure regarding recruitment of respondents, including advertising, ie material with advertising elements",,2022-06-30
SI,Slovenia,Pre-Market,CA,Application Form,electronic document in A4 format and in standard 10 pt font,2022-06-30
SI,Slovenia,Pre-Market,CA,1. Basic data on the application,Detail in the PDF guide,2022-06-30
SI,Slovenia,Pre-Market,CA,2. Introduction,,2022-06-30
SI,Slovenia,Pre-Market,CA,3. Participants,,2022-06-30
SI,Slovenia,Pre-Market,CA,4. Research plan,,2022-06-30
SI,Slovenia,Pre-Market,CA,5. Procedure,,2022-06-30
SI,Slovenia,Pre-Market,CA,6. Consent to participation,,2022-06-30
SI,Slovenia,Pre-Market,CA,7. Protection and confidentiality of data,,2022-06-30
SI,Slovenia,Pre-Market,CA,8. Assessment of possible risks and benefits of participation,,2022-06-30
SI,Slovenia,Pre-Market,CA,Informed Consent Form,More detail in the PDF guide,2022-06-30
SI,Slovenia,Pre-Market,CA,1. Introduction,,2022-06-30
SI,Slovenia,Pre-Market,CA,2. Obligation of the participants,,2022-06-30
SI,Slovenia,Pre-Market,CA,3. Compensation of the participants (if aplicable),,2022-06-30
SI,Slovenia,Pre-Market,CA,4. Risks and hazards of participants,,2022-06-30
SI,Slovenia,Pre-Market,CA,5. Benefits of paticipants,,2022-06-30
SI,Slovenia,Pre-Market,CA,6. Voluntary nature of participation,,2022-06-30
SI,Slovenia,Pre-Market,CA,7. Data information,,2022-06-30
SI,Slovenia,Pre-Market,CA,8. Contact information,,2022-06-30
SI,Slovenia,Post-Market,CA,Application Form,electronic document in A4 format and in standard 10 pt font,2022-06-30
SI,Slovenia,Post-Market,CA,1. Basic data on the application,Detail in the PDF guide,2022-06-30
